timestamp,pitch,setpoint,error,P,I,D,output
5.9404,0.81,0.0,-0.8125,-0.1625,-0.0009,0.0,-0.1634
5.9526,0.81,0.0,-0.8125,-0.1625,-0.0029,0.0,-0.1654
5.9672,0.81,0.0,-0.8125,-0.1625,-0.0053,0.0,-0.1678
5.9813,0.81,0.0,-0.8125,-0.1625,-0.0075,0.0,-0.17
5.9936,0.81,0.0,-0.8125,-0.1625,-0.0095,0.0,-0.172
6.0057,0.81,0.0,-0.8125,-0.1625,-0.0115,0.0,-0.174
6.0179,0.88,0.0,-0.875,-0.175,-0.0137,-0.1927,-0.3814
6.0316,0.88,0.0,-0.875,-0.175,-0.0161,-0.1446,-0.3356
6.0439,0.88,0.0,-0.875,-0.175,-0.0182,-0.1084,-0.3016
6.056,0.88,0.0,-0.875,-0.175,-0.0203,-0.0813,-0.2766
6.0681,0.88,0.0,-0.875,-0.175,-0.0224,-0.061,-0.2584
6.0816,0.88,0.0,-0.875,-0.175,-0.0248,-0.0457,-0.2456
6.0938,0.75,0.0,-0.75,-0.15,-0.0266,0.3519,0.1753
6.1059,0.69,0.0,-0.6875,-0.1375,-0.0283,0.457,0.2912
6.1181,0.69,0.0,-0.6875,-0.1375,-0.03,0.3427,0.1753
6.1321,0.62,0.0,-0.625,-0.125,-0.0317,0.4247,0.2679
6.1444,0.56,0.0,-0.5625,-0.1125,-0.0331,0.5085,0.3629
6.1567,0.56,0.0,-0.5625,-0.1125,-0.0345,0.3814,0.2344
6.169,0.56,0.0,-0.5625,-0.1125,-0.0359,0.286,0.1377
6.1824,0.62,0.0,-0.625,-0.125,-0.0376,0.0401,-0.1225
6.1948,0.75,0.0,-0.75,-0.15,-0.0394,-0.3469,-0.5363
6.207,0.81,0.0,-0.8125,-0.1625,-0.0414,-0.4533,-0.6572
6.2194,0.88,0.0,-0.875,-0.175,-0.0436,-0.5285,-0.747
6.2326,0.94,0.0,-0.9375,-0.1875,-0.046,-0.5742,-0.8078
6.2449,1.0,0.0,-1.0,-0.2,-0.0485,-0.6216,-0.8701
6.2572,1.06,0.0,-1.0625,-0.2125,-0.0511,-0.6554,-0.919
6.2693,1.12,0.0,-1.125,-0.225,-0.0538,-0.6856,-0.9644
6.2828,1.12,0.0,-1.125,-0.225,-0.0569,-0.5142,-0.7961
6.295,1.25,0.0,-1.25,-0.25,-0.0599,-0.7699,-1.0799
6.3074,1.38,0.0,-1.375,-0.275,-0.0633,-0.9575,-1.2959
6.3198,1.44,0.0,-1.4375,-0.2875,-0.0669,-0.906,-1.2604
6.3331,1.5,0.0,-1.5,-0.3,-0.0709,-0.8567,-1.2276
6.3453,1.69,0.0,-1.6875,-0.3375,-0.075,-1.2156,-1.6281
6.3574,1.75,0.0,-1.75,-0.35,-0.0793,-1.1054,-1.5346
6.3696,1.81,0.0,-1.8125,-0.3625,-0.0837,-1.0219,-1.468
6.3832,1.88,0.0,-1.875,-0.375,-0.0888,-0.9385,-1.4022
6.3956,2.0,0.0,-2.0,-0.4,-0.0937,-1.0838,-1.5775
6.408,2.0,0.0,-2.0,-0.4,-0.0987,-0.8128,-1.3115
6.4209,2.06,0.0,-2.0625,-0.4125,-0.104,-0.7914,-1.3079
6.434,2.06,0.0,-2.0625,-0.4125,-0.1094,-0.5936,-1.1155
6.4469,2.06,0.0,-2.0625,-0.4125,-0.1147,-0.4452,-0.9724
6.4597,2.06,0.0,-2.0625,-0.4125,-0.12,-0.3339,-0.8664
6.4719,2.06,0.0,-2.0625,-0.4125,-0.1251,-0.2504,-0.788
6.4854,2.0,0.0,-2.0,-0.4,-0.1304,-0.0133,-0.5437
6.5035,2.0,0.0,-2.0,-0.4,-0.1377,-0.01,-0.5476
6.5171,2.0,0.0,-2.0,-0.4,-0.1431,-0.0075,-0.5506
6.5336,2.0,0.0,-2.0,-0.4,-0.1497,-0.0056,-0.5553
6.547,2.0,0.0,-2.0,-0.4,-0.1551,-0.0042,-0.5593
6.5608,2.06,0.0,-2.0625,-0.4125,-0.1608,-0.1731,-0.7463
6.5751,2.06,0.0,-2.0625,-0.4125,-0.1667,-0.1298,-0.709
6.5911,2.06,0.0,-2.0625,-0.4125,-0.1733,-0.0974,-0.6831
6.6051,2.06,0.0,-2.0625,-0.4125,-0.179,-0.073,-0.6645
6.6185,2.06,0.0,-2.0625,-0.4125,-0.1846,-0.0548,-0.6518
6.6346,2.06,0.0,-2.0625,-0.4125,-0.1912,-0.0411,-0.6448
6.6496,2.06,0.0,-2.0625,-0.4125,-0.1974,-0.0308,-0.6407
6.663,2.0,0.0,-2.0,-0.4,-0.2028,0.1516,-0.4512
6.6763,2.0,0.0,-2.0,-0.4,-0.2081,0.1137,-0.4944
6.6919,2.0,0.0,-2.0,-0.4,-0.2143,0.0853,-0.5291
6.7061,2.0,0.0,-2.0,-0.4,-0.22,0.064,-0.556
6.7195,1.94,0.0,-1.9375,-0.3875,-0.2252,0.2229,-0.3898
6.7353,1.94,0.0,-1.9375,-0.3875,-0.2313,0.1671,-0.4517
6.7506,1.81,0.0,-1.8125,-0.3625,-0.2369,0.4324,-0.167
6.764,1.75,0.0,-1.75,-0.35,-0.2415,0.4993,-0.0922
6.7773,1.69,0.0,-1.6875,-0.3375,-0.246,0.5505,-0.033
6.7947,1.62,0.0,-1.625,-0.325,-0.2517,0.5476,-0.0291
6.8083,1.5,0.0,-1.5,-0.3,-0.2558,0.7551,0.1993
6.8217,1.44,0.0,-1.4375,-0.2875,-0.2596,0.7409,0.1938
6.8363,1.38,0.0,-1.375,-0.275,-0.2636,0.7163,0.1776
6.8513,1.31,0.0,-1.3125,-0.2625,-0.2676,0.6941,0.164
6.8648,1.25,0.0,-1.25,-0.25,-0.2709,0.6948,0.1739
6.8813,1.19,0.0,-1.1875,-0.2375,-0.2749,0.6628,0.1504
