timestamp,pitch,setpoint,error,P,I,D,output
10.2683,4.5,0.0,-4.5,-1.125,-0.0043,0.0,-1.1293
10.2805,4.5,0.0,-4.5,-1.125,-0.0125,0.0,-1.1375
10.2951,4.5,0.0,-4.5,-1.125,-0.0224,0.0,-1.1474
10.3091,4.5,0.0,-4.5,-1.125,-0.0318,0.0,-1.1568
10.3215,4.5,0.0,-4.5,-1.125,-0.0401,0.0,-1.1651
10.3386,4.5,0.0,-4.5,-1.125,-0.0518,0.0,-1.1768
10.3509,4.38,0.0,-4.375,-1.0938,-0.0598,0.8148,-0.3388
10.3656,4.31,0.0,-4.3125,-1.0781,-0.0693,0.8297,-0.3177
10.3778,4.19,0.0,-4.1875,-1.0469,-0.077,1.316,0.1921
10.39,4.06,0.0,-4.0625,-1.0156,-0.0844,1.6132,0.5131
10.4023,4.0,0.0,-4.0,-1.0,-0.0918,1.371,0.2792
10.4191,3.88,0.0,-3.875,-0.9688,-0.1016,1.4188,0.3485
10.4315,3.81,0.0,-3.8125,-0.9531,-0.1087,1.2547,0.1929
10.4463,3.81,0.0,-3.8125,-0.9531,-0.1171,0.7528,-0.3175
10.4599,3.81,0.0,-3.8125,-0.9531,-0.1249,0.4517,-0.6263
10.4721,3.81,0.0,-3.8125,-0.9531,-0.1319,0.271,-0.814
10.4842,3.81,0.0,-3.8125,-0.9531,-0.1388,0.1626,-0.9293
10.4996,3.81,0.0,-3.8125,-0.9531,-0.1476,0.0976,-1.0032
10.5117,3.81,0.0,-3.8125,-0.9531,-0.1545,0.0585,-1.0491
10.5238,3.75,0.0,-3.75,-0.9375,-0.1613,0.4493,-0.6496
10.536,3.75,0.0,-3.75,-0.9375,-0.1682,0.2696,-0.8362
10.5503,3.69,0.0,-3.6875,-0.9219,-0.1761,0.5115,-0.5865
10.5626,3.62,0.0,-3.625,-0.9062,-0.1828,0.7131,-0.3759
10.5747,3.62,0.0,-3.625,-0.9062,-0.1894,0.4279,-0.6677
10.5869,3.62,0.0,-3.625,-0.9062,-0.196,0.2567,-0.8455
10.6006,3.56,0.0,-3.5625,-0.8906,-0.2033,0.5189,-0.5751
10.6127,3.56,0.0,-3.5625,-0.8906,-0.2098,0.3113,-0.7891
10.6248,3.56,0.0,-3.5625,-0.8906,-0.2163,0.1868,-0.9201
10.6373,3.56,0.0,-3.5625,-0.8906,-0.2229,0.1121,-1.0015
10.6509,3.5,0.0,-3.5,-0.875,-0.2301,0.4329,-0.6722
10.6637,3.44,0.0,-3.4375,-0.8594,-0.2367,0.6525,-0.4435
10.6759,3.44,0.0,-3.4375,-0.8594,-0.243,0.3915,-0.7108
10.688,3.38,0.0,-3.375,-0.8438,-0.2491,0.6491,-0.4438
10.7011,3.38,0.0,-3.375,-0.8438,-0.2557,0.3894,-0.7101
10.7133,3.25,0.0,-3.25,-0.8125,-0.2617,1.0562,-0.018
10.7256,3.19,0.0,-3.1875,-0.7969,-0.2675,1.0405,-0.0239
10.7377,3.12,0.0,-3.125,-0.7812,-0.2732,1.0356,-0.0189
10.7515,3.06,0.0,-3.0625,-0.7656,-0.2796,0.9858,-0.0594
10.7635,3.0,0.0,-3.0,-0.75,-0.285,1.0059,-0.0291
10.7757,3.0,0.0,-3.0,-0.75,-0.2904,0.6035,-0.4369
10.7877,2.94,0.0,-2.9375,-0.7344,-0.2958,0.7758,-0.2543
10.8016,2.94,0.0,-2.9375,-0.7344,-0.3019,0.4655,-0.5708
10.8137,2.88,0.0,-2.875,-0.7188,-0.3071,0.6927,-0.3331
10.826,2.88,0.0,-2.875,-0.7188,-0.3124,0.4156,-0.6155
10.838,2.88,0.0,-2.875,-0.7188,-0.3176,0.2494,-0.7869
10.8519,2.94,0.0,-2.9375,-0.7344,-0.3237,-0.2119,-1.27
10.8642,3.0,0.0,-3.0,-0.75,-0.3292,-0.5326,-1.6118
10.8764,3.0,0.0,-3.0,-0.75,-0.3347,-0.3195,-1.4043
10.8885,3.06,0.0,-3.0625,-0.7656,-0.3403,-0.6062,-1.7121
10.9022,3.12,0.0,-3.125,-0.7812,-0.3467,-0.7288,-1.8567
10.9144,3.19,0.0,-3.1875,-0.7969,-0.3525,-0.8453,-1.9947
10.9265,3.19,0.0,-3.1875,-0.7969,-0.3583,-0.5072,-1.6624
10.9387,3.12,0.0,-3.125,-0.7812,-0.3641,0.1051,-1.0402
10.9524,3.12,0.0,-3.125,-0.7812,-0.3705,0.063,-1.0887
10.9645,3.12,0.0,-3.125,-0.7812,-0.3761,0.0378,-1.1195
10.9767,3.12,0.0,-3.125,-0.7812,-0.3819,0.0227,-1.1404
10.9888,3.12,0.0,-3.125,-0.7812,-0.3875,0.0136,-1.1551
11.0028,3.12,0.0,-3.125,-0.7812,-0.3941,0.0082,-1.1672
11.0149,3.12,0.0,-3.125,-0.7812,-0.3997,0.0049,-1.1761
11.0273,3.12,0.0,-3.125,-0.7812,-0.4056,0.0029,-1.1839
11.0395,3.12,0.0,-3.125,-0.7812,-0.4113,0.0018,-1.1908
11.0531,3.12,0.0,-3.125,-0.7812,-0.4177,0.0011,-1.1979
11.0654,3.12,0.0,-3.125,-0.7812,-0.4234,0.0006,-1.2041
11.0776,3.06,0.0,-3.0625,-0.7656,-0.429,0.4105,-0.7841
11.09,3.06,0.0,-3.0625,-0.7656,-0.4347,0.2463,-0.954
11.1035,3.0,0.0,-3.0,-0.75,-0.4408,0.5185,-0.6723
11.1157,3.0,0.0,-3.0,-0.75,-0.4463,0.3111,-0.8852
11.1279,3.0,0.0,-3.0,-0.75,-0.4518,0.1867,-1.0151
11.14,3.0,0.0,-3.0,-0.75,-0.4572,0.112,-1.0952
11.1535,3.0,0.0,-3.0,-0.75,-0.4633,0.0672,-1.1461
11.1659,3.0,0.0,-3.0,-0.75,-0.4689,0.0403,-1.1786
11.178,3.0,0.0,-3.0,-0.75,-0.4743,0.0242,-1.2001
11.1902,3.0,0.0,-3.0,-0.75,-0.4798,0.0145,-1.2153
11.2038,2.94,0.0,-2.9375,-0.7344,-0.4858,0.3741,-0.8461
11.2159,2.88,0.0,-2.875,-0.7188,-0.491,0.639,-0.5708
11.2281,2.88,0.0,-2.875,-0.7188,-0.4963,0.3834,-0.8316
11.2402,2.81,0.0,-2.8125,-0.7031,-0.5014,0.6439,-0.5606
11.254,2.81,0.0,-2.8125,-0.7031,-0.5072,0.3863,-0.824
11.2662,2.75,0.0,-2.75,-0.6875,-0.5122,0.6423,-0.5574
11.2784,2.69,0.0,-2.6875,-0.6719,-0.5172,0.7958,-0.3932
11.2904,2.62,0.0,-2.625,-0.6562,-0.5219,0.8919,-0.2863
11.3043,2.56,0.0,-2.5625,-0.6406,-0.5273,0.8951,-0.2728
11.3164,2.38,0.0,-2.375,-0.5938,-0.5316,1.7772,0.6519
11.3286,2.31,0.0,-2.3125,-0.5781,-0.5358,1.4785,0.3646
11.3407,2.25,0.0,-2.25,-0.5625,-0.5398,1.3005,0.1981
11.3548,2.19,0.0,-2.1875,-0.5469,-0.5444,1.1373,0.046
11.3672,2.12,0.0,-2.125,-0.5312,-0.5485,1.08,0.0003
11.3799,2.06,0.0,-2.0625,-0.5156,-0.5524,1.0434,-0.0246
11.3923,2.0,0.0,-2.0,-0.5,-0.5561,1.0292,-0.0269
11.4052,1.88,0.0,-1.875,-0.4688,-0.5597,1.392,0.3635
11.4179,1.81,0.0,-1.8125,-0.4531,-0.5632,1.2303,0.214
11.4304,1.81,0.0,-1.8125,-0.4531,-0.5666,0.7382,-0.2815
11.4429,1.75,0.0,-1.75,-0.4375,-0.5699,0.843,-0.1643
11.456,1.75,0.0,-1.75,-0.4375,-0.5733,0.5058,-0.505
11.4698,1.69,0.0,-1.6875,-0.4219,-0.5768,0.6642,-0.3344
11.4828,1.69,0.0,-1.6875,-0.4219,-0.5801,0.3985,-0.6034
11.4959,1.75,0.0,-1.75,-0.4375,-0.5835,-0.1428,-1.1638
11.5089,1.75,0.0,-1.75,-0.4375,-0.5869,-0.0857,-1.1101
11.525,1.81,0.0,-1.8125,-0.4531,-0.5913,-0.361,-1.4055
11.5382,1.88,0.0,-1.875,-0.4688,-0.595,-0.5957,-1.6595
11.5551,1.94,0.0,-1.9375,-0.4844,-0.5999,-0.6541,-1.7383
11.568,2.0,0.0,-2.0,-0.5,-0.6038,-0.7807,-1.8845
11.5808,2.06,0.0,-2.0625,-0.5156,-0.6077,-0.8586,-1.982
11.5938,2.06,0.0,-2.0625,-0.5156,-0.6118,-0.5152,-1.6426
11.6066,2.12,0.0,-2.125,-0.5312,-0.6159,-0.6982,-1.8453
11.6193,2.12,0.0,-2.125,-0.5312,-0.6199,-0.4189,-1.5701
11.6321,2.12,0.0,-2.125,-0.5312,-0.624,-0.2513,-1.4066
11.6453,2.19,0.0,-2.1875,-0.5469,-0.6283,-0.53,-1.7052
11.6582,2.25,0.0,-2.25,-0.5625,-0.6327,-0.7051,-1.9003
