timestamp,pitch,setpoint,error,P,I,D,output
5.5959,5.19,0.0,-5.1875,-3.6312,-0.0,0.0,-3.6312
5.6116,5.19,0.0,-5.1875,-3.6312,-0.0,0.0,-3.6312
5.6259,5.19,0.0,-5.1875,-3.6312,-0.0,0.0,-3.6312
5.6401,5.19,0.0,-5.1875,-3.6312,-0.0,0.0,-3.6312
5.6551,5.19,0.0,-5.1875,-3.6312,-0.0,0.0,-3.6312
5.6682,5.19,0.0,-5.1875,-3.6312,-0.0,0.0,-3.6312
5.6852,5.25,0.0,-5.25,-3.675,-0.0,-2.2081,-5.8831
5.6984,5.19,0.0,-5.1875,-3.6312,-0.0,1.7436,-1.8876
5.7115,5.12,0.0,-5.125,-3.5875,-0.0,3.7319,0.1444
5.7262,5.12,0.0,-5.125,-3.5875,-0.0,1.8659,-1.7216
5.7392,5.06,0.0,-5.0625,-3.5437,-0.0,3.8107,0.2669
5.7523,5.06,0.0,-5.0625,-3.5437,-0.0,1.9053,-1.6384
5.7658,5.12,0.0,-5.125,-3.5875,-0.0,-1.8304,-5.4179
5.7787,5.12,0.0,-5.125,-3.5875,-0.0,-0.9152,-4.5027
5.7959,5.12,0.0,-5.125,-3.5875,-0.0,-0.4576,-4.0451
5.8088,5.31,0.0,-5.3125,-3.7187,-0.0,-8.8968,-12.6155
5.8259,5.44,0.0,-5.4375,-3.8062,-0.0,-8.8491,-12.6553
5.839,5.56,0.0,-5.5625,-3.8937,-0.0,-10.1535,-14.0473
5.8521,5.5,0.0,-5.5,-3.85,-0.0,-2.2274,-6.0774
5.8653,5.44,0.0,-5.4375,-3.8062,-0.0,1.7457,-2.0606
5.8783,5.19,0.0,-5.1875,-3.6312,-0.0,12.3601,8.7288
5.8955,5.0,0.0,-5.0,-3.5,-0.0,12.7099,9.2099
5.9087,4.69,0.0,-4.6875,-3.2812,-0.0,20.6086,17.3274
5.9264,4.56,0.0,-4.5625,-3.1937,-0.0,14.5505,11.3567
5.9394,4.44,0.0,-4.4375,-3.1062,-0.0,13.0243,9.9181
5.9525,4.38,0.0,-4.375,-3.0625,-0.0,9.3815,6.319
5.9657,4.38,0.0,-4.375,-3.0625,-0.0,4.6907,1.6282
5.9788,4.5,0.0,-4.5,-3.15,-0.0,-3.3838,-6.5338
5.9958,4.62,0.0,-4.625,-3.2375,-0.0,-6.1139,-9.3514
6.0089,4.62,0.0,-4.625,-3.2375,-0.0,-3.057,-6.2945
6.0271,4.62,0.0,-4.625,-3.2375,-0.0,-1.5285,-4.766
6.0405,4.44,0.0,-4.4375,-3.1062,-0.0,7.6436,4.5374
6.0538,4.25,0.0,-4.25,-2.975,-0.0,12.2769,9.3019
6.0674,4.06,0.0,-4.0625,-2.8438,-0.0,14.396,11.5522
6.0805,3.69,0.0,-3.6875,-2.5812,-0.0,24.3934,21.8121
6.0976,3.62,0.0,-3.625,-2.5375,-0.0,14.3912,11.8537
6.1107,3.38,0.0,-3.375,-2.3625,-0.0,18.6757,16.3132
6.1276,3.25,0.0,-3.25,-2.275,-0.0,13.776,11.501
6.1407,3.12,0.0,-3.125,-2.1875,-0.0,12.6247,10.4372
6.1537,3.12,0.0,-3.125,-2.1875,-0.0,6.3123,4.1248
6.1667,3.12,0.0,-3.125,-2.1875,-0.0,3.1562,0.9687
6.1798,3.19,0.0,-3.1875,-2.2312,-0.0,-1.2952,-3.5265
6.1967,3.38,0.0,-3.375,-2.3625,-0.0,-7.2903,-9.6528
6.2097,3.75,0.0,-3.75,-2.625,-0.0,-20.9335,-23.5585
6.225,3.88,0.0,-3.875,-2.7125,-0.0,-15.3632,-18.0757
6.2392,4.12,0.0,-4.125,-2.8875,-0.0,-18.2697,-21.1572
6.2523,4.19,0.0,-4.1875,-2.9312,-0.0,-11.9977,-14.9289
6.2653,4.25,0.0,-4.25,-2.975,-0.0,-8.8759,-11.8509
6.2795,4.25,0.0,-4.25,-2.975,-0.0,-4.438,-7.413
6.2943,4.44,0.0,-4.4375,-3.1062,-0.0,-9.8143,-12.9205
6.3074,4.44,0.0,-4.4375,-3.1062,-0.0,-4.9071,-8.0134
6.3206,4.75,0.0,-4.75,-3.325,-0.0,-16.6146,-19.9396
6.3386,5.0,0.0,-5.0,-3.5,-0.0,-16.6619,-20.1619
6.3517,5.56,0.0,-5.5625,-3.8937,-0.0,-33.975,-37.8688
6.3648,5.88,0.0,-5.875,-4.1125,-0.0,-31.3689,-35.4814
6.3797,6.25,0.0,-6.25,-4.375,-0.0,-30.7478,-35.1228
6.3927,6.88,0.0,-6.875,-4.8125,-0.0,-44.2195,-49.032
6.4057,7.12,0.0,-7.125,-4.9875,-0.0,-33.6136,-38.6011
6.4197,7.38,0.0,-7.375,-5.1625,-0.0,-27.6221,-32.7846
6.4328,7.88,0.0,-7.875,-5.5125,-0.0,-36.5333,-42.0458
6.4496,8.12,0.0,-8.125,-5.6875,-0.0,-27.2052,-32.8927
6.4627,8.5,0.0,-8.5,-5.95,-0.0,-30.8124,-36.7624
