timestamp,pitch,setpoint,error,P,I,D,output
42.7165,-3.56,0.0,3.5625,3.5625,0.0,0.0,3.5625
42.7287,-3.56,0.0,3.5625,3.5625,0.0,0.0,3.5625
42.7454,-3.56,0.0,3.5625,3.5625,0.0,0.0,3.5625
42.7576,-3.56,0.0,3.5625,3.5625,0.0,0.0,3.5625
42.7712,-3.5,0.0,3.5,3.5,0.0,0.0,3.5
42.7835,-3.56,0.0,3.5625,3.5625,0.0,0.0,3.5625
42.7958,-3.62,0.0,3.625,3.625,0.0,0.0,3.625
42.808,-3.75,0.0,3.75,3.75,0.0,0.0,3.75
42.8242,-3.75,0.0,3.75,3.75,0.0,0.0,3.75
42.8365,-3.81,0.0,3.8125,3.8125,0.0,0.0,3.8125
42.8487,-3.88,0.0,3.875,3.875,0.0,0.0,3.875
42.8655,-3.88,0.0,3.875,3.875,0.0,0.0,3.875
42.8778,-4.06,0.0,4.0625,4.0625,0.0,0.0,4.0625
42.8899,-4.12,0.0,4.125,4.125,0.0,0.0,4.125
42.9063,-4.25,0.0,4.25,4.25,0.0,0.0,4.25
42.9184,-4.38,0.0,4.375,4.375,0.0,0.0,4.375
42.9306,-4.44,0.0,4.4375,4.4375,0.0,0.0,4.4375
42.9427,-4.44,0.0,4.4375,4.4375,0.0,0.0,4.4375
42.957,-4.44,0.0,4.4375,4.4375,0.0,0.0,4.4375
42.9691,-4.44,0.0,4.4375,4.4375,0.0,0.0,4.4375
42.9813,-4.38,0.0,4.375,4.375,0.0,0.0,4.375
42.9934,-4.31,0.0,4.3125,4.3125,0.0,0.0,4.3125
43.0075,-4.19,0.0,4.1875,4.1875,0.0,0.0,4.1875
43.0198,-4.0,0.0,4.0,4.0,0.0,0.0,4.0
43.0357,-4.0,0.0,4.0,4.0,0.0,0.0,4.0
43.0554,-3.75,0.0,3.75,3.75,0.0,0.0,3.75
43.0746,-3.44,0.0,3.4375,3.4375,0.0,-0.0,3.4375
43.0946,-3.06,0.0,3.0625,3.0625,0.0,-0.0,3.0625
43.1117,-2.69,0.0,2.6875,2.6875,0.0,-0.0,2.6875
43.1306,-2.0,0.0,2.0,2.0,0.0,-0.0,2.0
43.1453,-1.56,0.0,1.5625,1.5625,0.0,-0.0,1.5625
43.1591,-0.5,0.0,0.5,0.5,0.0,-0.0,0.5
