timestamp,pitch,setpoint,error,P,I,D,output
10.2598,5.31,0.0,-5.3125,-0.7969,-0.1454,0.3749,-0.5673
10.2734,5.19,0.0,-5.1875,-0.7781,-0.1489,1.3237,0.3966
10.2865,5.19,0.0,-5.1875,-0.7781,-0.1523,0.7942,-0.1362
10.3001,5.06,0.0,-5.0625,-0.7594,-0.1558,1.5762,0.661
10.3132,4.88,0.0,-4.875,-0.7312,-0.1589,2.6656,1.7754
10.3301,4.75,0.0,-4.75,-0.7125,-0.163,2.487,1.6115
10.3434,4.56,0.0,-4.5625,-0.6844,-0.166,3.1811,2.3307
10.36,4.5,0.0,-4.5,-0.675,-0.1697,2.3599,1.5152
10.3732,4.44,0.0,-4.4375,-0.6656,-0.1727,1.9858,1.1475
10.3865,4.44,0.0,-4.4375,-0.6656,-0.1756,1.1915,0.3503
10.3997,4.44,0.0,-4.4375,-0.6656,-0.1785,0.7149,-0.1293
10.4128,4.38,0.0,-4.375,-0.6562,-0.1814,0.9997,0.162
10.4304,4.38,0.0,-4.375,-0.6562,-0.1852,0.5998,-0.2417
10.4435,4.31,0.0,-4.3125,-0.6469,-0.1881,0.932,0.0971
10.4606,4.25,0.0,-4.25,-0.6375,-0.1917,0.9983,0.1691
10.4741,4.12,0.0,-4.125,-0.6188,-0.1945,1.7045,0.8912
10.4876,4.06,0.0,-4.0625,-0.6094,-0.1972,1.579,0.7724
10.5017,4.0,0.0,-4.0,-0.6,-0.2001,1.4785,0.6784
10.5178,4.0,0.0,-4.0,-0.6,-0.2033,0.8871,0.0838
10.5321,4.12,0.0,-4.125,-0.6188,-0.2062,-0.514,-1.339
10.5461,4.25,0.0,-4.25,-0.6375,-0.2092,-1.3817,-2.2284
10.5617,4.38,0.0,-4.375,-0.6562,-0.2126,-1.7937,-2.6626
10.5748,4.62,0.0,-4.625,-0.6937,-0.2156,-3.3578,-4.2672
10.5879,4.75,0.0,-4.75,-0.7125,-0.2188,-3.1576,-4.0889
10.6012,4.81,0.0,-4.8125,-0.7219,-0.222,-2.459,-3.4028
10.6142,5.06,0.0,-5.0625,-0.7594,-0.2253,-3.7796,-4.7642
10.6316,5.12,0.0,-5.125,-0.7687,-0.2297,-2.7007,-3.6991
10.6449,5.19,0.0,-5.1875,-0.7781,-0.2331,-2.1834,-3.1947
10.6616,5.25,0.0,-5.25,-0.7875,-0.2375,-1.76,-2.785
10.6749,5.44,0.0,-5.4375,-0.8156,-0.2411,-2.7442,-3.8009
10.6881,5.56,0.0,-5.5625,-0.8344,-0.2448,-2.7792,-3.8584
10.7015,5.69,0.0,-5.6875,-0.8531,-0.2486,-2.7868,-3.8886
10.7146,5.88,0.0,-5.875,-0.8812,-0.2525,-3.398,-4.5317
10.732,5.94,0.0,-5.9375,-0.8906,-0.2576,-2.4691,-3.6174
10.746,6.19,0.0,-6.1875,-0.9281,-0.262,-3.6162,-4.8063
10.7624,6.31,0.0,-6.3125,-0.9469,-0.2671,-3.0892,-4.3032
10.7754,6.44,0.0,-6.4375,-0.9656,-0.2714,-3.0001,-4.2371
10.7885,6.38,0.0,-6.375,-0.9562,-0.2755,-1.2252,-2.4569
10.8017,6.38,0.0,-6.375,-0.9562,-0.2797,-0.7351,-1.9711
10.8147,6.31,0.0,-6.3125,-0.9469,-0.2838,0.1336,-1.0971
10.8326,6.25,0.0,-6.25,-0.9375,-0.2894,0.5002,-0.7267
10.8456,6.19,0.0,-6.1875,-0.9281,-0.2934,0.875,-0.3466
10.8626,6.19,0.0,-6.1875,-0.9281,-0.2987,0.525,-0.7018
10.8757,6.12,0.0,-6.125,-0.9187,-0.3027,0.8892,-0.3322
10.889,6.12,0.0,-6.125,-0.9187,-0.3068,0.5335,-0.692
10.9021,6.12,0.0,-6.125,-0.9187,-0.3108,0.3201,-0.9094
10.9153,5.94,0.0,-5.9375,-0.8906,-0.3147,1.893,0.6877
10.9331,5.81,0.0,-5.8125,-0.8719,-0.3199,1.9804,0.7887
10.9461,5.44,0.0,-5.4375,-0.8156,-0.3234,4.6364,3.4973
10.9631,5.19,0.0,-5.1875,-0.7781,-0.3278,4.5515,3.4456
10.9761,4.69,0.0,-4.6875,-0.7031,-0.3309,7.3504,6.3164
10.9891,4.44,0.0,-4.4375,-0.6656,-0.3338,6.7123,5.7129
11.0022,4.25,0.0,-4.25,-0.6375,-0.3366,5.7399,4.7659
11.0152,3.94,0.0,-3.9375,-0.5906,-0.3391,6.334,5.4042
11.0323,3.81,0.0,-3.8125,-0.5719,-0.3424,4.6808,3.7666
11.0453,3.44,0.0,-3.4375,-0.5156,-0.3446,6.2468,5.3866
11.0624,3.19,0.0,-3.1875,-0.4781,-0.3473,5.512,4.6866
11.0755,2.75,0.0,-2.75,-0.4125,-0.3491,7.2863,6.5247
11.0886,2.5,0.0,-2.5,-0.375,-0.3508,6.6697,5.9439
11.1016,2.25,0.0,-2.25,-0.3375,-0.3522,6.3055,5.6158
11.1152,1.75,0.0,-1.75,-0.2625,-0.3534,8.1876,7.5716
11.13,1.56,0.0,-1.5625,-0.2344,-0.3546,6.4389,5.85
11.143,1.38,0.0,-1.375,-0.2062,-0.3555,5.5915,5.0298
11.1561,1.12,0.0,-1.125,-0.1687,-0.3562,5.6456,5.1207
11.1731,1.0,0.0,-1.0,-0.15,-0.3571,4.2696,3.7625
11.1861,0.81,0.0,-0.8125,-0.1219,-0.3576,4.2946,3.8152
11.1993,0.75,0.0,-0.75,-0.1125,-0.3581,3.146,2.6754
11.2149,0.69,0.0,-0.6875,-0.1031,-0.3586,2.3673,1.9056
11.2281,0.56,0.0,-0.5625,-0.0844,-0.359,2.5567,2.1133
11.2415,0.5,0.0,-0.5,-0.075,-0.3593,2.0936,1.6593
11.2556,0.5,0.0,-0.5,-0.075,-0.3597,1.2562,0.8215
11.2706,0.5,0.0,-0.5,-0.075,-0.36,0.7537,0.3187
11.286,0.56,0.0,-0.5625,-0.0844,-0.3605,-0.0356,-0.4804
11.2991,0.75,0.0,-0.75,-0.1125,-0.361,-1.7415,-2.215
11.3155,0.88,0.0,-0.875,-0.1313,-0.3617,-1.9567,-2.4496
11.3293,1.25,0.0,-1.25,-0.1875,-0.3626,-4.4459,-4.996
11.3425,1.31,0.0,-1.3125,-0.1969,-0.3634,-3.2328,-3.7931
11.3564,1.75,0.0,-1.75,-0.2625,-0.3646,-5.7254,-6.3526
11.3715,2.0,0.0,-2.0,-0.3,-0.3661,-5.4289,-6.095
11.3864,2.25,0.0,-2.25,-0.3375,-0.3678,-5.2657,-5.9711
11.3996,2.75,0.0,-2.75,-0.4125,-0.3696,-7.7068,-8.4889
11.416,3.0,0.0,-3.0,-0.45,-0.3721,-6.4505,-7.2725
11.4293,3.56,0.0,-3.5625,-0.5344,-0.3745,-8.9537,-9.8625
11.4425,3.88,0.0,-3.875,-0.5812,-0.377,-8.2203,-9.1785
11.4562,4.25,0.0,-4.25,-0.6375,-0.3799,-8.2107,-9.2282
11.4692,5.0,0.0,-5.0,-0.75,-0.3832,-11.8276,-12.9608
11.4862,5.38,0.0,-5.375,-0.8063,-0.3877,-9.7521,-10.9461
11.4994,6.06,0.0,-6.0625,-0.9094,-0.3917,-12.1107,-13.4118
11.5162,6.44,0.0,-6.4375,-0.9656,-0.3972,-9.9416,-11.3043
11.5292,7.06,0.0,-7.0625,-1.0594,-0.4018,-11.7274,-13.1885
11.5422,7.38,0.0,-7.375,-1.1062,-0.4065,-9.9295,-11.4423
11.5555,7.69,0.0,-7.6875,-1.1531,-0.4116,-8.7762,-10.3409
11.5686,8.25,0.0,-8.25,-1.2375,-0.4171,-10.3969,-12.0515
11.5864,8.5,0.0,-8.5,-1.275,-0.4246,-7.9207,-9.6203
11.5997,9.0,0.0,-9.0,-1.35,-0.4306,-9.2847,-11.0653
11.6167,9.19,0.0,-9.1875,-1.3781,-0.4384,-6.8936,-8.7102
11.63,9.62,0.0,-9.625,-1.4437,-0.4448,-8.095,-9.9835
11.6432,9.81,0.0,-9.8125,-1.4719,-0.4513,-6.5595,-8.4826
11.6569,10.0,0.0,-10.0,-1.5,-0.4581,-5.5783,-7.5365
11.6699,10.19,0.0,-10.1875,-1.5281,-0.4648,-5.0745,-7.0674
11.6872,10.19,0.0,-10.1875,-1.5281,-0.4736,-3.0447,-5.0464
11.7003,10.19,0.0,-10.1875,-1.5281,-0.4803,-1.8268,-3.8352
11.7171,10.12,0.0,-10.125,-1.5188,-0.4888,-0.6507,-2.6582
11.7302,9.88,0.0,-9.875,-1.4812,-0.4952,1.915,-0.0615
11.7432,9.69,0.0,-9.6875,-1.4531,-0.5,2.8749,0.9217
11.7565,9.5,0.0,-9.5,-1.425,-0.5,3.42,1.495
11.7696,8.94,0.0,-8.9375,-1.3406,-0.5,7.2059,5.3653
11.7877,8.62,0.0,-8.625,-1.2937,-0.5,6.3943,4.6005
11.8009,8.0,0.0,-8.0,-1.2,-0.5,9.5052,7.8052
11.8177,7.75,0.0,-7.75,-1.1625,-0.5,7.4862,5.8237
11.8307,7.06,0.0,-7.0625,-1.0594,-0.5,10.8395,9.2801
11.8438,6.56,0.0,-6.5625,-0.9844,-0.5,11.0957,9.6114
11.8569,6.0,0.0,-6.0,-0.9,-0.5,11.8169,10.4169
11.8698,4.81,0.0,-4.8125,-0.7219,-0.5,18.0724,16.8505
11.8869,4.12,0.0,-4.125,-0.6188,-0.5,15.6689,14.5501
11.9009,2.81,0.0,-2.8125,-0.4219,-0.5,20.7068,19.7849
11.9181,2.19,0.0,-2.1875,-0.3281,-0.5,16.7869,15.9587
11.9312,0.94,0.0,-0.9375,-0.1406,-0.5,21.5234,20.8828
11.9444,0.31,0.0,-0.3125,-0.0469,-0.5,18.5625,18.0156
11.9585,-0.31,0.0,0.3125,0.0469,-0.4998,16.4679,16.015
11.9716,-1.44,0.0,1.4375,0.2156,-0.4988,20.1689,19.8857
11.9889,-2.0,0.0,2.0,0.3,-0.4971,16.0278,15.8307
12.002,-3.06,0.0,3.0625,0.4594,-0.4951,19.3079,19.2722
12.0189,-3.56,0.0,3.5625,0.5344,-0.4921,15.1303,15.1726
12.0324,-4.62,0.0,4.625,0.6937,-0.489,18.5385,18.7433
12.0456,-5.06,0.0,5.0625,0.7594,-0.4856,15.0863,15.3601
12.0593,-5.5,0.0,5.5,0.825,-0.4819,12.8873,13.2304
12.0724,-6.25,0.0,6.25,0.9375,-0.4778,14.6055,15.0652
12.0894,-6.62,0.0,6.625,0.9937,-0.4721,11.4151,11.9367
12.1026,-7.25,0.0,7.25,1.0875,-0.4674,12.5416,13.1618
12.1193,-7.56,0.0,7.5625,1.1344,-0.461,9.7627,10.4361
12.1325,-8.06,0.0,8.0625,1.2094,-0.4557,10.4119,11.1655
12.1458,-8.19,0.0,8.1875,1.2281,-0.4503,7.3737,8.1515
12.1602,-8.31,0.0,8.3125,1.2469,-0.4443,5.4649,6.2675
12.1728,-8.38,0.0,8.375,1.2562,-0.439,3.8755,4.6927
12.1899,-8.31,0.0,8.3125,1.2469,-0.4319,1.886,2.701
12.2025,-8.12,0.0,8.125,1.2188,-0.4268,-0.6416,0.1504
12.2197,-8.0,0.0,8.0,1.2,-0.4199,-1.2596,-0.4795
12.2324,-7.69,0.0,7.6875,1.1531,-0.415,-3.7263,-2.9882
12.2451,-7.5,0.0,7.5,1.125,-0.4103,-4.0,-3.2853
12.2581,-7.31,0.0,7.3125,1.0969,-0.4055,-4.1319,-3.4406
12.2713,-6.75,0.0,6.75,1.0125,-0.4011,-7.5961,-6.9847
12.286,-6.38,0.0,6.375,0.9562,-0.3964,-7.6093,-7.0495
12.2988,-5.88,0.0,5.875,0.8812,-0.3926,-9.2705,-8.7818
12.3119,-4.88,0.0,4.875,0.7312,-0.3894,-14.6658,-14.324
12.3278,-4.31,0.0,4.3125,0.6469,-0.386,-13.0673,-12.8064
12.3416,-3.0,0.0,3.0,0.45,-0.3839,-19.2348,-19.1687
12.3545,-2.31,0.0,2.3125,0.3469,-0.3824,-17.9441,-17.9796
12.3706,-1.62,0.0,1.625,0.2437,-0.3811,-15.8772,-16.0145
12.3835,-0.12,0.0,0.125,0.0187,-0.381,-23.4964,-23.8587
12.3964,0.62,0.0,-0.625,-0.0938,-0.3814,-21.0482,-21.5234
12.4092,1.44,0.0,-1.4375,-0.2156,-0.3824,-20.2746,-20.8726
12.422,3.25,0.0,-3.25,-0.4875,-0.3844,-29.1636,-30.0356
12.4353,4.12,0.0,-4.125,-0.6188,-0.3872,-25.4043,-26.4102
12.4481,5.0,0.0,-5.0,-0.75,-0.3904,-23.4006,-24.541
12.4619,5.88,0.0,-5.875,-0.8812,-0.3944,-21.6858,-22.9615
12.4812,7.56,0.0,-7.5625,-1.1344,-0.4017,-23.5098,-25.0459
12.4939,9.12,0.0,-9.125,-1.3687,-0.4076,-28.7781,-30.5544
12.5068,9.88,0.0,-9.875,-1.4812,-0.4139,-24.2732,-26.1684
12.5236,10.62,0.0,-10.625,-1.5938,-0.4228,-19.912,-21.9286
12.5418,12.19,0.0,-12.1875,-1.8281,-0.4339,-22.2629,-24.525
12.5548,13.44,0.0,-13.4375,-2.0156,-0.4426,-24.8985,-27.3568
12.5719,14.0,0.0,-14.0,-2.1,-0.4546,-18.8797,-21.4343
12.5848,15.06,0.0,-15.0625,-2.2594,-0.4643,-21.283,-24.0067
12.5979,15.62,0.0,-15.625,-2.3438,-0.4746,-17.8808,-20.6992
12.6111,16.12,0.0,-16.125,-2.4187,-0.4852,-15.2898,-18.1937
12.6241,17.0,0.0,-17.0,-2.55,-0.4962,-17.2609,-20.3071
12.6421,17.38,0.0,-17.375,-2.6062,-0.5,-12.8485,-15.9548
12.6544,18.06,0.0,-18.0625,-2.7094,-0.5,-14.4146,-17.624
12.6719,18.31,0.0,-18.3125,-2.7469,-0.5,-10.3654,-13.6122
12.6849,18.69,0.0,-18.6875,-2.8031,-0.5,-9.6886,-12.9917
12.6972,18.81,0.0,-18.8125,-2.8219,-0.5,-7.0329,-10.3548
12.71,18.88,0.0,-18.875,-2.8312,-0.5,-4.8023,-8.1335
12.7235,18.94,10.0,-8.9375,-1.3406,-0.5,-3.4405,-5.2811
12.7359,18.88,10.0,-8.875,-1.3313,-0.5,-1.46,-3.2913
12.7481,18.81,10.0,-8.8125,-1.3219,-0.5,-0.261,-2.0828
12.7605,18.69,10.0,-8.6875,-1.3031,-0.5,1.0517,-0.7514
12.7734,18.31,10.0,-8.3125,-1.2469,-0.5,4.1011,2.3543
12.7858,18.12,10.0,-8.125,-1.2188,-0.5,4.2875,2.5688
12.798,17.88,10.0,-7.875,-1.1812,-0.5,5.0222,3.341
12.8102,17.62,10.0,-7.625,-1.1438,-0.5,5.4668,3.8231
12.8237,17.31,10.0,-7.3125,-1.0969,-0.5,6.0741,4.4772
12.8359,16.44,10.0,-6.4375,-0.9656,-0.5,12.1896,10.724
12.8481,15.94,10.0,-5.9375,-0.8906,-0.5,12.2461,10.8555
12.8603,15.44,10.0,-5.4375,-0.8156,-0.5,12.2827,10.9671
12.8737,14.81,10.0,-4.8125,-0.7219,-0.5,12.946,11.7241
12.8858,13.38,10.0,-3.375,-0.5062,-0.5,22.0356,21.0294
12.8979,12.5,10.0,-2.5,-0.375,-0.5,21.8813,21.0063
12.91,11.56,10.0,-1.5625,-0.2344,-0.5,22.4119,21.6775
12.9241,10.69,10.0,-0.6875,-0.1031,-0.5,20.9234,20.3202
12.9362,8.94,10.0,1.0625,0.1594,-0.4994,29.9056,29.5657
12.9483,7.94,10.0,2.0625,0.3094,-0.4981,27.8809,27.6922
12.9604,6.81,10.0,3.1875,0.4781,-0.4962,27.8556,27.8375
12.9743,5.75,10.0,4.25,0.6375,-0.4932,25.9087,26.053
12.9863,3.69,10.0,6.3125,0.9469,-0.4894,36.0527,36.5102
12.9984,2.69,10.0,7.3125,1.0969,-0.485,31.5406,32.1525
13.0108,1.75,10.0,8.25,1.2375,-0.4799,28.0019,28.7595
13.0246,0.81,10.0,9.1875,1.3781,-0.4736,24.9981,25.9027
13.0366,-0.94,10.0,10.9375,1.6406,-0.467,32.4123,33.5859
13.0487,-1.88,10.0,11.875,1.7812,-0.4598,28.7326,30.0541
13.0608,-2.88,10.0,12.875,1.9312,-0.452,27.1891,28.6683
13.0748,-3.81,10.0,13.8125,2.0719,-0.4423,24.3222,25.9518
13.0869,-5.62,10.0,15.625,2.3438,-0.4329,32.6436,34.5544
13.0989,-6.5,10.0,16.5,2.475,-0.423,28.3085,30.3606
13.111,-7.31,10.0,17.3125,2.5969,-0.4126,25.0859,27.2702
13.1252,-8.19,10.0,18.1875,2.7281,-0.3996,22.4384,24.7669
13.1372,-9.75,10.0,19.75,2.9625,-0.3877,29.0196,31.5944
13.1493,-10.44,10.0,20.4375,3.0656,-0.3754,24.2664,26.9566
13.1614,-11.06,10.0,21.0625,3.1594,-0.3626,20.7241,23.5208
13.1753,-11.62,10.0,21.625,3.2437,-0.3476,17.3006,20.1968
13.1876,-12.56,10.0,22.5625,3.3844,-0.3338,19.5684,22.619
13.1998,-12.94,10.0,22.9375,3.4406,-0.3198,15.4195,18.5404
13.2119,-13.25,10.0,23.25,3.4875,-0.3057,12.3419,15.5237
13.2257,-13.56,10.0,23.5625,3.5344,-0.2894,10.1273,13.3722
13.2379,-14.0,10.0,24.0,3.6,-0.2748,10.3882,13.7134
13.2499,-14.12,10.0,24.125,3.6187,-0.2603,7.4775,10.8359
13.2622,-14.25,10.0,24.25,3.6375,-0.2454,5.7086,9.1007
13.2759,-14.31,10.0,24.3125,3.6469,-0.2288,3.9743,7.3924
13.2879,-14.25,10.0,24.25,3.6375,-0.2142,1.7622,5.1855
13.3001,-14.12,10.0,24.125,3.6187,-0.1995,-0.1731,3.2462
13.3124,-13.94,10.0,23.9375,3.5906,-0.1847,-1.9304,1.4755
13.3263,-13.69,10.0,23.6875,3.5531,-0.1683,-3.3192,0.0657
13.3384,-13.0,10.0,23.0,3.45,-0.1544,-8.8238,-5.5282
13.3506,-12.62,10.0,22.625,3.3937,-0.1406,-8.9824,-5.7293
13.3627,-12.19,10.0,22.1875,3.3281,-0.1272,-9.7326,-6.5317
13.3765,-11.69,10.0,21.6875,3.2531,-0.1122,-10.1778,-7.0369
13.3887,-10.62,10.0,20.625,3.0938,-0.0996,-16.5519,-13.5578
13.4009,-10.0,10.0,20.0,3.0,-0.0874,-16.0808,-13.1682
13.4131,-9.25,10.0,19.25,2.8875,-0.0757,-17.0439,-14.2322
13.4267,-8.5,10.0,18.5,2.775,-0.0631,-16.8168,-14.1049
13.4389,-6.88,10.0,16.875,2.5312,-0.0528,-26.0486,-23.5701
13.451,-5.94,10.0,15.9375,2.3906,-0.0432,-24.9487,-22.6013
13.4633,-4.88,10.0,14.875,2.2312,-0.034,-25.3478,-23.1505
13.4771,-3.81,10.0,13.8125,2.0719,-0.0245,-24.4483,-22.4009
13.4892,-1.56,10.0,11.5625,1.7344,-0.0175,-36.8933,-35.1764
13.5014,-0.38,10.0,10.375,1.5562,-0.0112,-33.8561,-32.311
13.5139,0.62,10.0,9.375,1.4062,-0.0053,-29.9347,-28.5338
13.5285,2.88,10.0,7.125,1.0687,-0.0001,-36.5118,-35.4432
13.5458,4.0,10.0,6.0,0.9,0.0051,-29.7098,-28.8048
13.5588,6.31,10.0,3.6875,0.5531,0.0075,-39.1451,-38.5845
13.5769,7.5,10.0,2.5,0.375,0.0097,-31.3473,-30.9626
13.5903,10.06,10.0,-0.0625,-0.0094,0.0097,-41.7344,-41.7341
13.604,11.31,10.0,-1.3125,-0.1969,0.0088,-36.0268,-36.2149
13.6173,12.56,10.0,-2.5625,-0.3844,0.0071,-32.8615,-33.2388
13.6305,14.94,10.0,-4.9375,-0.7406,0.0038,-41.2949,-42.0317
13.6479,16.12,10.0,-6.125,-0.9187,-0.0015,-33.0116,-33.9318
13.6612,18.44,10.0,-8.4375,-1.2656,-0.0071,-40.5857,-41.8584
13.6777,19.5,10.0,-9.5,-1.425,-0.015,-32.044,-33.484
13.6912,21.5,10.0,-11.5,-1.725,-0.0227,-37.1062,-38.8539
13.7047,22.38,10.0,-12.375,-1.8562,-0.0311,-30.0091,-31.8964
13.7185,23.25,10.0,-13.25,-1.9875,-0.0402,-25.6558,-27.6835
13.7373,24.88,10.0,-14.875,-2.2312,-0.0542,-25.7396,-28.025
13.7506,26.25,10.0,-16.25,-2.4375,-0.065,-27.8139,-30.3164
13.7646,26.88,10.0,-16.875,-2.5312,-0.0768,-22.0802,-24.6882
13.779,27.5,10.0,-17.5,-2.625,-0.0894,-18.4347,-21.1492
13.7944,28.44,10.0,-18.4375,-2.7656,-0.1036,-18.4003,-21.2694
13.8081,28.88,10.0,-18.875,-2.8312,-0.1166,-14.8488,-17.7966
13.822,29.5,10.0,-19.5,-2.925,-0.1301,-14.3182,-17.3733
13.8394,29.69,10.0,-19.6875,-2.9531,-0.1472,-9.8844,-12.9847
13.854,30.0,10.0,-20.0,-3.0,-0.1618,-8.4987,-11.6605
13.8688,30.44,10.0,-20.4375,-3.0656,-0.1769,-8.655,-11.8976
13.8822,30.44,10.0,-20.4375,-3.0656,-0.1906,-5.193,-8.4493
13.8991,30.38,10.0,-20.375,-3.0562,-0.2078,-2.6707,-5.9348
13.9125,30.75,10.0,-20.75,-3.1125,-0.2218,-4.9408,-8.2751
13.9283,30.88,10.0,-20.875,-3.1313,-0.2382,-3.9187,-7.2882
13.9415,30.5,10.0,-20.5,-3.075,-0.2518,1.0428,-2.284
13.9548,30.12,10.0,-20.125,-3.0187,-0.2652,4.0,0.716
13.9682,29.62,10.0,-19.625,-2.9438,-0.2783,6.8912,3.6691
13.9815,29.0,10.0,-19.0,-2.85,-0.291,9.7545,6.6135
13.9996,28.31,10.0,-18.3125,-2.7469,-0.3075,10.4246,7.3702
14.013,26.81,10.0,-16.8125,-2.5219,-0.3188,19.7199,16.8792
14.0297,26.06,10.0,-16.0625,-2.4094,-0.3322,17.2164,14.4749
14.0431,24.31,10.0,-14.3125,-2.1469,-0.3418,25.9472,23.4586
14.0567,23.38,10.0,-13.375,-2.0063,-0.3509,23.8798,21.5227
14.0707,22.25,10.0,-12.25,-1.8375,-0.3595,23.9219,21.725
14.0885,20.0,10.0,-10.0,-1.5,-0.3684,29.5564,27.6881
14.1018,17.5,10.0,-7.5,-1.125,-0.3734,40.225,38.7267
14.1151,16.12,10.0,-6.125,-0.9187,-0.3774,36.5255,35.2294
14.1311,14.69,10.0,-4.6875,-0.7031,-0.3812,32.6959,31.6116
14.1461,11.69,10.0,-1.6875,-0.2531,-0.3824,43.6889,43.0534
14.1597,10.25,10.0,-0.25,-0.0375,-0.3826,38.8687,38.4486
14.1731,7.19,10.0,2.8125,0.4219,-0.3807,50.812,50.8531
14.1904,5.62,10.0,4.375,0.6562,-0.377,41.3336,41.6129
14.204,2.5,10.0,7.5,1.125,-0.3718,52.2882,53.0413
14.2175,1.12,10.0,8.875,1.3313,-0.3659,43.6107,44.5761
14.2315,-1.5,10.0,11.5,1.725,-0.3578,48.6895,50.0567
14.2455,-2.88,10.0,12.875,1.9312,-0.3488,41.0041,42.5866
14.2588,-4.19,10.0,14.1875,2.1281,-0.3394,36.4578,38.2465
14.272,-6.62,10.0,16.625,2.4937,-0.3284,43.9246,46.09
14.289,-7.75,10.0,17.75,2.6625,-0.3133,34.2987,36.6479
14.3026,-10.0,10.0,20.0,3.0,-0.2997,40.4564,43.1567
14.3159,-11.12,10.0,21.125,3.1687,-0.2857,34.4996,37.3826
14.3315,-12.25,10.0,22.25,3.3375,-0.2683,29.305,32.3742
14.3451,-14.38,10.0,24.375,3.6562,-0.2518,36.3889,39.7934
14.3583,-15.38,10.0,25.375,3.8062,-0.235,30.9308,34.502
14.3722,-16.25,10.0,26.25,3.9375,-0.2168,26.1086,29.8294
14.3853,-17.75,10.0,27.75,4.1625,-0.1986,29.3805,33.3445
14.4017,-18.31,10.0,28.3125,4.2469,-0.1753,21.7313,25.8029
14.4148,-19.25,10.0,29.25,4.3875,-0.1562,21.6478,25.8791
14.4317,-19.69,10.0,29.6875,4.4531,-0.1311,16.0992,20.4212
14.4447,-20.38,10.0,30.375,4.5562,-0.1113,15.9972,20.4421
14.4577,-20.62,10.0,30.625,4.5938,-0.0914,11.9055,16.4078
14.4707,-20.88,10.0,30.875,4.6312,-0.0714,9.4539,14.0137
14.4837,-21.19,10.0,31.1875,4.6781,-0.0511,8.5561,13.1832
14.5007,-21.25,10.0,31.25,4.6875,-0.0246,5.5755,10.2384
14.5137,-21.19,10.0,31.1875,4.6781,-0.0043,2.7677,7.4414
14.5289,-21.0,10.0,31.0,4.65,0.0193,0.1859,4.8553
14.5432,-20.81,10.0,30.8125,4.6219,0.0413,-1.4666,3.1966
14.5564,-20.12,10.0,30.125,4.5187,0.0612,-7.1274,-2.5475
