timestamp,pitch,setpoint,error,P,I,D,output
6.0752,6.62,0.0,-6.625,-1.325,-0.0063,0.0,-1.3313
6.0933,6.62,0.0,-6.625,-1.325,-0.0303,0.0,-1.3553
6.1076,6.62,0.0,-6.625,-1.325,-0.0491,0.0,-1.3741
6.1244,6.62,0.0,-6.625,-1.325,-0.0714,0.0,-1.3964
6.1431,6.62,0.0,-6.625,-1.325,-0.0962,0.0,-1.4212
6.1576,6.56,0.0,-6.5625,-1.3125,-0.1153,0.8579,-0.57
6.1734,6.56,0.0,-6.5625,-1.3125,-0.1361,0.5147,-0.9339
6.1858,6.56,0.0,-6.5625,-1.3125,-0.1522,0.3088,-1.1559
6.1979,6.5,0.0,-6.5,-1.3,-0.1681,1.2089,-0.2592
6.2102,6.5,0.0,-6.5,-1.3,-0.1841,0.7253,-0.7588
6.2244,6.56,0.0,-6.5625,-1.3125,-0.2026,-0.4484,-1.9636
6.2365,6.69,0.0,-6.6875,-1.3375,-0.2189,-2.3309,-3.8872
6.2486,6.81,0.0,-6.8125,-1.3625,-0.2354,-3.4539,-5.0518
6.2609,6.94,0.0,-6.9375,-1.3875,-0.2525,-4.1048,-5.7448
6.2745,7.06,0.0,-7.0625,-1.4125,-0.2717,-4.3018,-5.986
6.2866,7.31,0.0,-7.3125,-1.4625,-0.2894,-6.7194,-8.4713
6.2988,7.38,0.0,-7.375,-1.475,-0.3074,-5.0557,-6.8381
6.311,7.44,0.0,-7.4375,-1.4875,-0.3255,-4.0612,-5.8742
6.3249,7.5,0.0,-7.5,-1.5,-0.3463,-3.3362,-5.1826
6.3371,7.5,0.0,-7.5,-1.5,-0.3646,-2.0017,-3.8663
6.3494,7.56,0.0,-7.5625,-1.5125,-0.3833,-2.2098,-4.1056
6.3616,7.56,0.0,-7.5625,-1.5125,-0.4017,-1.3259,-3.2401
6.3752,7.69,0.0,-7.6875,-1.5375,-0.4226,-2.63,-4.5902
6.3875,7.75,0.0,-7.75,-1.55,-0.4417,-2.5933,-4.585
6.3997,7.75,0.0,-7.75,-1.55,-0.4606,-1.556,-3.5666
6.4119,7.81,0.0,-7.8125,-1.5625,-0.4796,-1.964,-4.006
6.4254,7.81,0.0,-7.8125,-1.5625,-0.5008,-1.1784,-3.2417
6.4376,7.81,0.0,-7.8125,-1.5625,-0.5197,-0.707,-2.7893
6.4497,7.75,0.0,-7.75,-1.55,-0.5385,0.6069,-1.4816
6.462,7.69,0.0,-7.6875,-1.5375,-0.5575,1.3789,-0.716
6.4757,7.62,0.0,-7.625,-1.525,-0.5783,1.7427,-0.3606
6.4879,7.5,0.0,-7.5,-1.5,-0.5967,3.0832,0.9865
6.5002,7.44,0.0,-7.4375,-1.4875,-0.615,2.8676,0.7652
6.5126,7.31,0.0,-7.3125,-1.4625,-0.6332,3.731,1.6354
6.5259,7.19,0.0,-7.1875,-1.4375,-0.6523,4.1201,2.0304
6.5382,6.81,0.0,-6.8125,-1.3625,-0.669,8.5759,6.5444
6.5504,6.56,0.0,-6.5625,-1.3125,-0.6849,9.2625,7.2651
6.5626,6.25,0.0,-6.25,-1.25,-0.7002,10.6587,8.7084
6.5762,6.0,0.0,-6.0,-1.2,-0.7165,10.0757,8.1592
6.5884,5.44,0.0,-5.4375,-1.0875,-0.7298,15.2721,13.4548
6.6007,5.19,0.0,-5.1875,-1.0375,-0.7425,13.2426,11.4626
6.6128,4.94,0.0,-4.9375,-0.9875,-0.7545,12.0657,10.3237
6.6265,4.69,0.0,-4.6875,-0.9375,-0.7673,10.8939,9.189
6.6386,4.19,0.0,-4.1875,-0.8375,-0.7775,14.7698,13.1548
6.6509,3.94,0.0,-3.9375,-0.7875,-0.7872,12.9204,11.3457
6.663,3.69,0.0,-3.6875,-0.7375,-0.7961,11.8788,10.3451
6.6767,3.44,0.0,-3.4375,-0.6875,-0.8055,10.7852,9.2922
6.689,2.94,0.0,-2.9375,-0.5875,-0.8127,14.626,13.2258
6.701,2.69,0.0,-2.6875,-0.5375,-0.8192,12.9287,11.572
6.7131,2.5,0.0,-2.5,-0.5,-0.8252,10.8666,9.5413
6.7269,2.25,0.0,-2.25,-0.45,-0.8315,10.1435,8.8621
6.7392,1.94,0.0,-1.9375,-0.3875,-0.8362,11.1442,9.9204
6.7514,1.81,0.0,-1.8125,-0.3625,-0.8407,8.74,7.5368
6.7637,1.69,0.0,-1.6875,-0.3375,-0.8448,7.2855,6.1032
6.7774,1.56,0.0,-1.5625,-0.3125,-0.8491,6.1935,5.0319
6.7897,1.44,0.0,-1.4375,-0.2875,-0.8526,5.7483,4.6081
6.8018,1.38,0.0,-1.375,-0.275,-0.856,4.4761,3.3451
6.814,1.38,0.0,-1.375,-0.275,-0.8593,2.6857,1.5513
6.8278,1.38,0.0,-1.375,-0.275,-0.8631,1.6114,0.4733
6.841,1.44,0.0,-1.4375,-0.2875,-0.8669,0.0222,-1.1322
6.8542,1.5,0.0,-1.5,-0.3,-0.8709,-0.9341,-2.1049
6.8676,1.56,0.0,-1.5625,-0.3125,-0.875,-1.4933,-2.6808
