timestamp,pitch,setpoint,error,P,I,D,output
40.1895,2.75,0.0,-2.75,-3.4375,-0.0,0.0,-3.4375
40.2017,2.75,0.0,-2.75,-3.4375,-0.0,0.0,-3.4375
40.2165,2.81,0.0,-2.8125,-3.5156,-0.0,-1.0575,-4.5731
40.2286,2.81,0.0,-2.8125,-3.5156,-0.0,-0.5287,-4.0444
40.2408,2.88,0.0,-2.875,-3.5938,-0.0,-1.5454,-5.1391
40.253,2.88,0.0,-2.875,-3.5938,-0.0,-0.7727,-4.3664
40.267,2.94,0.0,-2.9375,-3.6719,-0.0,-1.5013,-5.1732
40.2792,2.94,0.0,-2.9375,-3.6719,-0.0,-0.7507,-4.4225
40.2913,2.88,0.0,-2.875,-3.5938,-0.0,0.9172,-2.6765
40.3033,2.94,0.0,-2.9375,-3.6719,-0.0,-0.8367,-4.5086
40.3172,2.94,0.0,-2.9375,-3.6719,-0.0,-0.4183,-4.0902
40.3292,2.94,0.0,-2.9375,-3.6719,-0.0,-0.2092,-3.881
40.3413,2.94,0.0,-2.9375,-3.6719,-0.0,-0.1046,-3.7765
40.3535,2.94,0.0,-2.9375,-3.6719,-0.0,-0.0523,-3.7242
40.3676,3.0,0.0,-3.0,-3.75,-0.0,-1.1306,-4.8806
40.3796,3.12,0.0,-3.125,-3.9062,-0.0,-3.1625,-7.0687
40.3917,3.19,0.0,-3.1875,-3.9844,-0.0,-2.8804,-6.8648
40.4038,3.19,0.0,-3.1875,-3.9844,-0.0,-1.4402,-5.4246
40.4178,3.25,0.0,-3.25,-4.0625,-0.0,-1.8355,-5.898
40.4299,3.38,0.0,-3.375,-4.2188,-0.0,-3.497,-7.7157
40.4419,3.44,0.0,-3.4375,-4.2969,-0.0,-3.049,-7.3459
40.454,3.44,0.0,-3.4375,-4.2969,-0.0,-1.5245,-5.8214
40.4681,3.44,0.0,-3.4375,-4.2969,-0.0,-0.7623,-5.0591
40.4804,3.44,0.0,-3.4375,-4.2969,-0.0,-0.3811,-4.678
40.4924,3.5,0.0,-3.5,-4.375,-0.0,-1.4912,-5.8662
40.5046,3.56,0.0,-3.5625,-4.4531,-0.0,-2.0282,-6.4813
40.5182,3.56,0.0,-3.5625,-4.4531,-0.0,-1.0141,-5.4672
40.5303,3.56,0.0,-3.5625,-4.4531,-0.0,-0.507,-4.9602
40.5423,3.5,0.0,-3.5,-4.375,-0.0,1.0396,-3.3354
40.5544,3.56,0.0,-3.5625,-4.4531,-0.0,-0.7718,-5.2249
40.569,3.56,0.0,-3.5625,-4.4531,-0.0,-0.3859,-4.839
40.5812,3.56,0.0,-3.5625,-4.4531,-0.0,-0.193,-4.6461
40.5933,3.5,0.0,-3.5,-4.375,-0.0,1.1978,-3.1772
40.6055,3.5,0.0,-3.5,-4.375,-0.0,0.5989,-3.7761
40.619,3.44,0.0,-3.4375,-4.2969,-0.0,1.4596,-2.8373
40.631,3.5,0.0,-3.5,-4.375,-0.0,-0.5686,-4.9436
40.643,3.5,0.0,-3.5,-4.375,-0.0,-0.2843,-4.6593
40.6551,3.44,0.0,-3.4375,-4.2969,-0.0,1.151,-3.1459
40.6691,3.38,0.0,-3.375,-4.2188,-0.0,1.6973,-2.5214
40.6811,3.25,0.0,-3.25,-4.0625,-0.0,3.4508,-0.6117
40.6931,3.06,0.0,-3.0625,-3.8281,-0.0,5.6117,1.7836
40.7052,2.94,0.0,-2.9375,-3.6719,-0.0,5.404,1.7321
40.7193,2.81,0.0,-2.8125,-3.5156,-0.0,4.911,1.3954
40.7314,2.5,0.0,-2.5,-3.125,-0.0,8.9349,5.8099
40.7435,2.38,0.0,-2.375,-2.9688,-0.0,7.035,4.0663
40.7556,2.25,0.0,-2.25,-2.8125,-0.0,6.1023,3.2898
40.7697,2.06,0.0,-2.0625,-2.5781,-0.0,6.392,3.8139
40.7818,1.88,0.0,-1.875,-2.3438,-0.0,7.0527,4.709
40.7939,1.69,0.0,-1.6875,-2.1094,-0.0,7.4084,5.299
40.806,1.5,0.0,-1.5,-1.875,-0.0,7.5938,5.7188
40.82,1.31,0.0,-1.3125,-1.6406,-0.0,7.1348,5.4942
40.8321,0.88,0.0,-0.875,-1.0938,-0.0,12.6199,11.5261
40.8441,0.62,0.0,-0.625,-0.7812,-0.0,11.5019,10.7207
40.8561,0.38,0.0,-0.375,-0.4688,-0.0,10.939,10.4702
40.8702,0.12,0.0,-0.125,-0.1562,-0.0,9.9078,9.7515
40.8823,-0.25,0.0,0.25,0.3125,-0.0,12.7098,13.0223
40.8944,-0.5,0.0,0.5,0.625,-0.0,11.5271,12.1521
40.9065,-0.69,0.0,0.6875,0.8594,-0.0,9.6224,10.4818
40.9206,-0.88,0.0,0.875,1.0938,-0.0,8.1394,9.2331
40.9328,-1.19,0.0,1.1875,1.4844,-0.0,10.496,11.9804
40.9449,-1.31,0.0,1.3125,1.6406,-0.0,7.8345,9.4752
40.9571,-1.5,0.0,1.5,1.875,-0.0,7.7452,9.6202
40.9708,-1.69,0.0,1.6875,2.1094,-0.0,7.2899,9.3993
40.983,-2.0,0.0,2.0,2.5,-0.0,10.0733,12.5733
40.9951,-2.12,0.0,2.125,2.6562,-0.0,7.625,10.2813
41.0073,-2.25,0.0,2.25,2.8125,-0.0,6.3656,9.1781
41.0211,-2.38,0.0,2.375,2.9688,-0.0,5.4428,8.4116
41.0336,-2.56,0.0,2.5625,3.2031,-0.0,6.4951,9.6983
